X,Y,fid,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type,distance,angle,u_x,u_z
672487.157072119,5267174.66641937,1,New file 1,,,,,,,,,,,,2470,198.289411331308,,
672486.529438139,5267172.7674524,1,New file 1,,,,,,,,,,,,2472,198.289411331308,,
672485.901804159,5267170.86848542,1,New file 1,,,,,,,,,,,,2474,198.289411331308,,
672485.274170179,5267168.96951844,1,New file 1,,,,,,,,,,,,2476,198.289411331308,,
672484.646536199,5267167.07055146,1,New file 1,,,,,,,,,,,,2478,198.289411331308,,
672484.139652989,5267165.14068761,1,New file 1,,,,,,,,,,,,2480,190.415609923944,,
672483.778078775,5267163.1736431,1,New file 1,,,,,,,,,,,,2482,190.415609923944,,
672483.41650456,5267161.2065986,1,New file 1,,,,,,,,,,,,2484,190.415609923944,,
672483.054930346,5267159.23955409,1,New file 1,,,,,,,,,,,,2486,190.415609923944,,
672482.693356131,5267157.27250959,1,New file 1,,,,,,,,,,,,2488,190.415609923944,,
672482.331781917,5267155.30546508,1,New file 1,,,,,,,,,,,,2490,190.415609923944,,
672481.970207702,5267153.33842058,1,New file 1,,,,,,,,,,,,2492,190.415609923944,,
672481.608633488,5267151.37137607,1,New file 1,,,,,,,,,,,,2494,190.415609923944,,
672481.247059273,5267149.40433156,1,New file 1,,,,,,,,,,,,2496,190.415609923944,,
672480.885485059,5267147.43728706,1,New file 1,,,,,,,,,,,,2498,190.415609923944,,
672480.523910844,5267145.47024255,1,New file 1,,,,,,,,,,,,2500,190.415609923944,,
672480.16233663,5267143.50319805,1,New file 1,,,,,,,,,,,,2502,190.415609923944,,
672479.800762415,5267141.53615354,1,New file 1,,,,,,,,,,,,2504,190.415609923944,,
672479.243829799,5267139.61657169,1,New file 1,,,,,,,,,,,,2506,196.895461663731,,
672478.66257699,5267137.70289848,1,New file 1,,,,,,,,,,,,2508,196.895461663731,,
672478.081324181,5267135.78922527,1,New file 1,,,,,,,,,,,,2510,196.895461663731,,
672477.500071372,5267133.87555205,1,New file 1,,,,,,,,,,,,2512,196.895461663731,,
672476.918818563,5267131.96187884,1,New file 1,,,,,,,,,,,,2514,196.895461663731,,
672476.337565753,5267130.04820562,1,New file 1,,,,,,,,,,,,2516,196.895461663731,,
672475.756312944,5267128.13453241,1,New file 1,,,,,,,,,,,,2518,196.895461663731,,
672475.175060135,5267126.22085919,1,New file 1,,,,,,,,,,,,2520,196.895461663731,,
672474.885430866,5267124.2768867,1,New file 1,,,,,,,,,,,,2522,174.967875097685,,
672475.060859427,5267122.28459535,1,New file 1,,,,,,,,,,,,2524,174.967875097685,,
672475.236287989,5267120.292304,1,New file 1,,,,,,,,,,,,2526,174.967875097685,,
672475.318858428,5267118.30578273,1,New file 1,,,,,,,,,,,,2528,192.143536795205,,
672474.898135466,5267116.35053538,1,New file 1,,,,,,,,,,,,2530,192.143536795205,,
672474.313966327,5267114.46012223,1,New file 1,,,,,,,,,,,,2532,211.129951681333,,
672473.280004574,5267112.74812834,1,New file 1,,,,,,,,,,,,2534,211.129951681333,,
672472.246042821,5267111.03613444,1,New file 1,,,,,,,,,,,,2536,211.129951681333,,
672471.212081068,5267109.32414055,1,New file 1,,,,,,,,,,,,2538,211.129951681333,,
672470.220553998,5267107.59290874,1,New file 1,,,,,,,,,,,,2540,197.644721799211,,
672469.614326389,5267105.68700001,1,New file 1,,,,,,,,,,,,2542,197.644721799211,,
672469.00809878,5267103.78109128,1,New file 1,,,,,,,,,,,,2544,197.644721799211,,
672468.401871171,5267101.87518255,1,New file 1,,,,,,,,,,,,2546,197.644721799211,,
672467.795643562,5267099.96927382,1,New file 1,,,,,,,,,,,,2548,197.644721799211,,
672467.189415953,5267098.06336509,1,New file 1,,,,,,,,,,,,2550,197.644721799211,,
672466.583188344,5267096.15745636,1,New file 1,,,,,,,,,,,,2552,197.644721799211,,
672465.976960734,5267094.25154763,1,New file 1,,,,,,,,,,,,2554,197.644721799211,,
672465.370733125,5267092.3456389,1,New file 1,,,,,,,,,,,,2556,197.644721799211,,
672464.764505516,5267090.43973017,1,New file 1,,,,,,,,,,,,2558,197.644721799211,,
672464.158277907,5267088.53382144,1,New file 1,,,,,,,,,,,,2560,197.644721799211,,
672463.552050298,5267086.62791271,1,New file 1,,,,,,,,,,,,2562,197.644721799211,,
672462.579914488,5267084.89765412,1,New file 1,,,,,,,,,,,,2564,213.640903914949,,
672461.471942413,5267083.2326022,1,New file 1,,,,,,,,,,,,2566,213.640903914949,,
672460.363970339,5267081.56755028,1,New file 1,,,,,,,,,,,,2568,213.640903914949,,
672459.255998264,5267079.90249837,1,New file 1,,,,,,,,,,,,2570,213.640903914949,,
672458.14802619,5267078.23744645,1,New file 1,,,,,,,,,,,,2572,213.640903914949,,
672457.040054115,5267076.57239454,1,New file 1,,,,,,,,,,,,2574,213.640903914949,,
672455.93208204,5267074.90734262,1,New file 1,,,,,,,,,,,,2576,213.640903914949,,
672455.029129861,5267073.14159781,1,New file 1,,,,,,,,,,,,2578,198.673837952894,,
672454.388768966,5267071.24688466,1,New file 1,,,,,,,,,,,,2580,198.673837952894,,
672453.74840807,5267069.35217151,1,New file 1,,,,,,,,,,,,2582,198.673837952894,,
672453.108047174,5267067.45745836,1,New file 1,,,,,,,,,,,,2584,198.673837952894,,
672452.467686279,5267065.56274521,1,New file 1,,,,,,,,,,,,2586,198.673837952894,,
672451.827325383,5267063.66803206,1,New file 1,,,,,,,,,,,,2588,198.673837952894,,
672451.186964487,5267061.77331891,1,New file 1,,,,,,,,,,,,2590,198.673837952894,,
672450.546603592,5267059.87860576,1,New file 1,,,,,,,,,,,,2592,198.673837952894,,
672449.906242696,5267057.98389261,1,New file 1,,,,,,,,,,,,2594,198.673837952894,,
672449.2658818,5267056.08917946,1,New file 1,,,,,,,,,,,,2596,198.673837952894,,
672448.625520905,5267054.19446631,1,New file 1,,,,,,,,,,,,2598,198.673837952894,,
672447.985160009,5267052.29975316,1,New file 1,,,,,,,,,,,,2600,198.673837952894,,
672447.344799113,5267050.40504001,1,New file 1,,,,,,,,,,,,2602,198.673837952894,,
672446.704438218,5267048.51032685,1,New file 1,,,,,,,,,,,,2604,198.673837952894,,
672446.064077322,5267046.6156137,1,New file 1,,,,,,,,,,,,2606,198.673837952894,,
672445.423716426,5267044.72090055,1,New file 1,,,,,,,,,,,,2608,198.673837952894,,
672444.78335553,5267042.8261874,1,New file 1,,,,,,,,,,,,2610,198.673837952894,,
672444.142994635,5267040.93147425,1,New file 1,,,,,,,,,,,,2612,198.673837952894,,
672443.502633739,5267039.0367611,1,New file 1,,,,,,,,,,,,2614,198.673837952894,,
672442.862272843,5267037.14204795,1,New file 1,,,,,,,,,,,,2616,198.673837952894,,
672442.196070056,5267035.25813152,1,New file 1,,,,,,,,,,,,2618,206.676413738219,,
672441.298167662,5267033.47101896,1,New file 1,,,,,,,,,,,,2620,206.676413738219,,
672440.400265267,5267031.6839064,1,New file 1,,,,,,,,,,,,2622,206.676413738219,,
672439.502362873,5267029.89679385,1,New file 1,,,,,,,,,,,,2624,206.676413738219,,
672438.604460479,5267028.10968129,1,New file 1,,,,,,,,,,,,2626,206.676413738219,,
672437.603451636,5267026.38383246,1,New file 1,,,,,,,,,,,,2628,214.759401087895,,
672436.463188495,5267024.74072565,1,New file 1,,,,,,,,,,,,2630,214.759401087895,,
672435.322925354,5267023.09761885,1,New file 1,,,,,,,,,,,,2632,214.759401087895,,
672434.182662212,5267021.45451205,1,New file 1,,,,,,,,,,,,2634,214.759401087895,,
672433.042399071,5267019.81140524,1,New file 1,,,,,,,,,,,,2636,214.759401087895,,
672431.902135929,5267018.16829844,1,New file 1,,,,,,,,,,,,2638,214.759401087895,,
672430.761872788,5267016.52519163,1,New file 1,,,,,,,,,,,,2640,214.759401087895,,
672429.621609646,5267014.88208483,1,New file 1,,,,,,,,,,,,2642,214.759401087895,,
672428.481346505,5267013.23897803,1,New file 1,,,,,,,,,,,,2644,214.759401087895,,
672427.341083364,5267011.59587122,1,New file 1,,,,,,,,,,,,2646,214.759401087895,,
672426.200820222,5267009.95276442,1,New file 1,,,,,,,,,,,,2648,214.759401087895,,
672425.060557081,5267008.30965762,1,New file 1,,,,,,,,,,,,2650,214.759401087895,,
672423.92029394,5267006.66655081,1,New file 1,,,,,,,,,,,,2652,214.759401087895,,
672422.780030798,5267005.02344401,1,New file 1,,,,,,,,,,,,2654,214.759401087895,,
672421.639767657,5267003.38033721,1,New file 1,,,,,,,,,,,,2656,214.759401087895,,
672420.499504515,5267001.7372304,1,New file 1,,,,,,,,,,,,2658,214.759401087895,,
672419.359241374,5267000.0941236,1,New file 1,,,,,,,,,,,,2660,214.759401087895,,
672418.218978232,5266998.45101679,1,New file 1,,,,,,,,,,,,2662,214.759401087895,,
672417.078715091,5266996.80790999,1,New file 1,,,,,,,,,,,,2664,214.759401087895,,
672415.93845195,5266995.16480319,1,New file 1,,,,,,,,,,,,2666,214.759401087895,,
672414.798188808,5266993.52169638,1,New file 1,,,,,,,,,,,,2668,214.759401087895,,
672413.657925667,5266991.87858958,1,New file 1,,,,,,,,,,,,2670,214.759401087895,,
672412.659296561,5266990.16209432,1,New file 1,,,,,,,,,,,,2672,200.02296065475,,
672411.974503186,5266988.28298335,1,New file 1,,,,,,,,,,,,2674,200.02296065475,,
672411.289709811,5266986.40387238,1,New file 1,,,,,,,,,,,,2676,200.02296065475,,
672410.604916437,5266984.52476141,1,New file 1,,,,,,,,,,,,2678,200.02296065475,,
672409.920123062,5266982.64565045,1,New file 1,,,,,,,,,,,,2680,200.02296065475,,
672409.235329687,5266980.76653948,1,New file 1,,,,,,,,,,,,2682,200.02296065475,,
672408.550536312,5266978.88742851,1,New file 1,,,,,,,,,,,,2684,200.02296065475,,
672407.865742938,5266977.00831754,1,New file 1,,,,,,,,,,,,2686,200.02296065475,,
672407.180949563,5266975.12920657,1,New file 1,,,,,,,,,,,,2688,200.02296065475,,
672406.496156188,5266973.2500956,1,New file 1,,,,,,,,,,,,2690,200.02296065475,,
672405.811362814,5266971.37098463,1,New file 1,,,,,,,,,,,,2692,200.02296065475,,
672405.126569439,5266969.49187366,1,New file 1,,,,,,,,,,,,2694,200.02296065475,,
672404.441776064,5266967.61276269,1,New file 1,,,,,,,,,,,,2696,200.02296065475,,
672403.756982689,5266965.73365172,1,New file 1,,,,,,,,,,,,2698,200.02296065475,,
672403.072189315,5266963.85454076,1,New file 1,,,,,,,,,,,,2700,200.02296065475,,
672402.513466284,5266961.94231375,1,New file 1,,,,,,,,,,,,2702,189.41283999254,,
672402.186372186,5266959.96924268,1,New file 1,,,,,,,,,,,,2704,189.41283999254,,
672401.859278088,5266957.99617161,1,New file 1,,,,,,,,,,,,2706,189.41283999254,,
672401.532183989,5266956.02310054,1,New file 1,,,,,,,,,,,,2708,189.41283999254,,
672401.205089891,5266954.05002947,1,New file 1,,,,,,,,,,,,2710,189.41283999254,,
672400.877995793,5266952.07695839,1,New file 1,,,,,,,,,,,,2712,189.41283999254,,
672400.550901695,5266950.10388732,1,New file 1,,,,,,,,,,,,2714,189.41283999254,,
672400.223807596,5266948.13081625,1,New file 1,,,,,,,,,,,,2716,189.41283999254,,
672399.896713498,5266946.15774518,1,New file 1,,,,,,,,,,,,2718,189.41283999254,,
672399.5696194,5266944.18467411,1,New file 1,,,,,,,,,,,,2720,189.41283999254,,
672399.242525302,5266942.21160304,1,New file 1,,,,,,,,,,,,2722,189.41283999254,,
672398.915431204,5266940.23853197,1,New file 1,,,,,,,,,,,,2724,189.41283999254,,
672398.588337105,5266938.2654609,1,New file 1,,,,,,,,,,,,2726,189.41283999254,,
672398.261243007,5266936.29238983,1,New file 1,,,,,,,,,,,,2728,189.41283999254,,
672397.934148909,5266934.31931876,1,New file 1,,,,,,,,,,,,2730,189.41283999254,,
672397.607054811,5266932.34624769,1,New file 1,,,,,,,,,,,,2732,189.41283999254,,
672397.279960713,5266930.37317661,1,New file 1,,,,,,,,,,,,2734,189.41283999254,,
672396.952866614,5266928.40010554,1,New file 1,,,,,,,,,,,,2736,189.41283999254,,
672396.625772516,5266926.42703447,1,New file 1,,,,,,,,,,,,2738,189.41283999254,,
672396.298678418,5266924.4539634,1,New file 1,,,,,,,,,,,,2740,189.41283999254,,
672395.744568212,5266922.55346511,1,New file 1,,,,,,,,,,,,2742,206.04336275855,,
672394.866465714,5266920.75654108,1,New file 1,,,,,,,,,,,,2744,206.04336275855,,
672393.988363215,5266918.95961704,1,New file 1,,,,,,,,,,,,2746,206.04336275855,,
672393.110260717,5266917.162693,1,New file 1,,,,,,,,,,,,2748,206.04336275855,,
672392.232158219,5266915.36576896,1,New file 1,,,,,,,,,,,,2750,206.04336275855,,
672391.354055721,5266913.56884492,1,New file 1,,,,,,,,,,,,2752,206.04336275855,,
672390.475953223,5266911.77192088,1,New file 1,,,,,,,,,,,,2754,206.04336275855,,
672389.597850724,5266909.97499684,1,New file 1,,,,,,,,,,,,2756,206.04336275855,,
672388.719748226,5266908.1780728,1,New file 1,,,,,,,,,,,,2758,206.04336275855,,
672387.841645728,5266906.38114876,1,New file 1,,,,,,,,,,,,2760,206.04336275855,,
672386.96354323,5266904.58422472,1,New file 1,,,,,,,,,,,,2762,206.04336275855,,
672386.085440731,5266902.78730068,1,New file 1,,,,,,,,,,,,2764,206.04336275855,,
672385.207338233,5266900.99037664,1,New file 1,,,,,,,,,,,,2766,206.04336275855,,
672384.329235735,5266899.19345261,1,New file 1,,,,,,,,,,,,2768,206.04336275855,,
672383.4702505,5266897.38847625,1,New file 1,,,,,,,,,,,,2770,199.638898761006,,
672382.798068369,5266895.50481727,1,New file 1,,,,,,,,,,,,2772,199.638898761006,,
672382.125886237,5266893.62115828,1,New file 1,,,,,,,,,,,,2774,199.638898761006,,
672381.453704105,5266891.73749929,1,New file 1,,,,,,,,,,,,2776,199.638898761006,,
672380.781521973,5266889.8538403,1,New file 1,,,,,,,,,,,,2778,199.638898761006,,
672380.109339841,5266887.97018132,1,New file 1,,,,,,,,,,,,2780,199.638898761006,,
672379.437157709,5266886.08652233,1,New file 1,,,,,,,,,,,,2782,199.638898761006,,
672378.764975577,5266884.20286334,1,New file 1,,,,,,,,,,,,2784,199.638898761006,,
672378.092793445,5266882.31920435,1,New file 1,,,,,,,,,,,,2786,199.638898761006,,
672377.420611313,5266880.43554537,1,New file 1,,,,,,,,,,,,2788,199.638898761006,,
672376.748429181,5266878.55188638,1,New file 1,,,,,,,,,,,,2790,199.638898761006,,
672376.076247049,5266876.66822739,1,New file 1,,,,,,,,,,,,2792,199.638898761006,,
672375.404064917,5266874.7845684,1,New file 1,,,,,,,,,,,,2794,199.638898761006,,
672374.731882785,5266872.90090942,1,New file 1,,,,,,,,,,,,2796,199.638898761006,,
672374.059700653,5266871.01725043,1,New file 1,,,,,,,,,,,,2798,199.638898761006,,
672373.387518521,5266869.13359144,1,New file 1,,,,,,,,,,,,2800,199.638898761006,,
672372.715336389,5266867.24993245,1,New file 1,,,,,,,,,,,,2802,199.638898761006,,
672372.043154257,5266865.36627347,1,New file 1,,,,,,,,,,,,2804,199.638898761006,,
672371.370972125,5266863.48261448,1,New file 1,,,,,,,,,,,,2806,199.638898761006,,
672370.698789993,5266861.59895549,1,New file 1,,,,,,,,,,,,2808,199.638898761006,,
672370.026607861,5266859.7152965,1,New file 1,,,,,,,,,,,,2810,199.638898761006,,
672369.354425729,5266857.83163752,1,New file 1,,,,,,,,,,,,2812,199.638898761006,,
672368.682243597,5266855.94797853,1,New file 1,,,,,,,,,,,,2814,199.638898761006,,
672368.010061465,5266854.06431954,1,New file 1,,,,,,,,,,,,2816,199.638898761006,,
672367.337879333,5266852.18066055,1,New file 1,,,,,,,,,,,,2818,199.638898761006,,
672366.665697201,5266850.29700157,1,New file 1,,,,,,,,,,,,2820,199.638898761006,,
672365.993515069,5266848.41334258,1,New file 1,,,,,,,,,,,,2822,199.638898761006,,
672365.321332937,5266846.52968359,1,New file 1,,,,,,,,,,,,2824,199.638898761006,,
672364.649150805,5266844.6460246,1,New file 1,,,,,,,,,,,,2826,199.638898761006,,
672363.976968673,5266842.76236561,1,New file 1,,,,,,,,,,,,2828,199.638898761006,,
672363.285773574,5266840.88699707,1,New file 1,,,,,,,,,,,,2830,207.479476098651,,
672362.362911878,5266839.11264471,1,New file 1,,,,,,,,,,,,2832,207.479476098651,,
672361.440050183,5266837.33829235,1,New file 1,,,,,,,,,,,,2834,207.479476098651,,
672360.517188487,5266835.56393999,1,New file 1,,,,,,,,,,,,2836,207.479476098651,,
672359.594326792,5266833.78958763,1,New file 1,,,,,,,,,,,,2838,207.479476098651,,
672358.671465096,5266832.01523528,1,New file 1,,,,,,,,,,,,2840,207.479476098651,,
672357.608311369,5266830.34409855,1,New file 1,,,,,,,,,,,,2842,225.205834972143,,
672356.189026384,5266828.93497466,1,New file 1,,,,,,,,,,,,2844,225.205834972143,,
672354.769741399,5266827.52585077,1,New file 1,,,,,,,,,,,,2846,225.205834972143,,
672353.350456414,5266826.11672689,1,New file 1,,,,,,,,,,,,2848,225.205834972143,,
672351.93117143,5266824.707603,1,New file 1,,,,,,,,,,,,2850,225.205834972143,,
672350.511886445,5266823.29847911,1,New file 1,,,,,,,,,,,,2852,225.205834972143,,
672349.09260146,5266821.88935522,1,New file 1,,,,,,,,,,,,2854,225.205834972143,,
672347.673316475,5266820.48023133,1,New file 1,,,,,,,,,,,,2856,225.205834972143,,
672346.25403149,5266819.07110745,1,New file 1,,,,,,,,,,,,2858,225.205834972143,,
672344.834746505,5266817.66198356,1,New file 1,,,,,,,,,,,,2860,225.205834972143,,
672343.41546152,5266816.25285967,1,New file 1,,,,,,,,,,,,2862,225.205834972143,,
672341.996176535,5266814.84373578,1,New file 1,,,,,,,,,,,,2864,225.205834972143,,
672340.576891551,5266813.43461189,1,New file 1,,,,,,,,,,,,2866,225.205834972143,,
672339.157606566,5266812.02548801,1,New file 1,,,,,,,,,,,,2868,225.205834972143,,
672337.738321581,5266810.61636412,1,New file 1,,,,,,,,,,,,2870,225.205834972143,,
672336.319036596,5266809.20724023,1,New file 1,,,,,,,,,,,,2872,225.205834972143,,
672334.899751611,5266807.79811634,1,New file 1,,,,,,,,,,,,2874,225.205834972143,,
672333.480466626,5266806.38899245,1,New file 1,,,,,,,,,,,,2876,225.205834972143,,
672332.061181641,5266804.97986857,1,New file 1,,,,,,,,,,,,2878,225.205834972143,,
672330.641896656,5266803.57074468,1,New file 1,,,,,,,,,,,,2880,225.205834972143,,
672329.222611672,5266802.16162079,1,New file 1,,,,,,,,,,,,2882,225.205834972143,,
672327.803326687,5266800.7524969,1,New file 1,,,,,,,,,,,,2884,225.205834972143,,
672326.384041702,5266799.34337301,1,New file 1,,,,,,,,,,,,2886,225.205834972143,,
672324.880117323,5266798.02696643,1,New file 1,,,,,,,,,,,,2888,230.009759389285,,
672323.347809482,5266796.74165219,1,New file 1,,,,,,,,,,,,2890,230.009759389285,,
672321.815501642,5266795.45633796,1,New file 1,,,,,,,,,,,,2892,230.009759389285,,
672320.283193801,5266794.17102372,1,New file 1,,,,,,,,,,,,2894,230.009759389285,,
672318.750885961,5266792.88570949,1,New file 1,,,,,,,,,,,,2896,230.009759389285,,
672317.21857812,5266791.60039525,1,New file 1,,,,,,,,,,,,2898,230.009759389285,,
672315.544004322,5266790.53114941,1,New file 1,,,,,,,,,,,,2900,243.266010681408,,
672313.757794955,5266789.63145163,1,New file 1,,,,,,,,,,,,2902,243.266010681408,,
672311.971585588,5266788.73175385,1,New file 1,,,,,,,,,,,,2904,243.266010681408,,
672310.18537622,5266787.83205607,1,New file 1,,,,,,,,,,,,2906,243.266010681408,,
672308.399166853,5266786.93235829,1,New file 1,,,,,,,,,,,,2908,243.266010681408,,
672306.612957486,5266786.03266051,1,New file 1,,,,,,,,,,,,2910,243.266010681408,,
672304.826748118,5266785.13296273,1,New file 1,,,,,,,,,,,,2912,243.266010681408,,
672304.262138556,5266783.2178608,1,New file 1,,,,,,,,,,,,2914,196.201283609424,,
672303.704113317,5266781.29728593,1,New file 1,,,,,,,,,,,,2916,196.201283609424,,
672303.146088077,5266779.37671106,1,New file 1,,,,,,,,,,,,2918,196.201283609424,,
672302.588062838,5266777.45613619,1,New file 1,,,,,,,,,,,,2920,196.201283609424,,
672302.030037599,5266775.53556132,1,New file 1,,,,,,,,,,,,2922,196.201283609424,,
672301.47201236,5266773.61498645,1,New file 1,,,,,,,,,,,,2924,196.201283609424,,
672300.478248917,5266771.90256819,1,New file 1,,,,,,,,,,,,2926,214.867286080751,,
672299.334893913,5266770.26161135,1,New file 1,,,,,,,,,,,,2928,214.867286080751,,
672298.19153891,5266768.62065452,1,New file 1,,,,,,,,,,,,2930,214.867286080751,,
672297.048183907,5266766.97969768,1,New file 1,,,,,,,,,,,,2932,214.867286080751,,
672295.904828903,5266765.33874085,1,New file 1,,,,,,,,,,,,2934,214.867286080751,,
672294.7614739,5266763.69778401,1,New file 1,,,,,,,,,,,,2936,214.867286080751,,
672293.618118896,5266762.05682718,1,New file 1,,,,,,,,,,,,2938,214.867286080751,,
672292.474763893,5266760.41587034,1,New file 1,,,,,,,,,,,,2940,214.867286080751,,
672291.167670657,5266758.90791282,1,New file 1,,,,,,,,,,,,2942,223.304409483832,,
672289.795921936,5266757.45247287,1,New file 1,,,,,,,,,,,,2944,223.304409483832,,
672288.424173216,5266755.99703292,1,New file 1,,,,,,,,,,,,2946,223.304409483832,,
672287.052424495,5266754.54159297,1,New file 1,,,,,,,,,,,,2948,223.304409483832,,
672285.680675775,5266753.08615302,1,New file 1,,,,,,,,,,,,2950,223.304409483832,,
672284.308927054,5266751.63071307,1,New file 1,,,,,,,,,,,,2952,223.304409483832,,
672282.937178333,5266750.17527312,1,New file 1,,,,,,,,,,,,2954,223.304409483832,,
672281.565429613,5266748.71983317,1,New file 1,,,,,,,,,,,,2956,223.304409483832,,
672280.013157855,5266747.49976903,1,New file 1,,,,,,,,,,,,2958,241.722308323174,,
672278.251834106,5266746.55227832,1,New file 1,,,,,,,,,,,,2960,241.722308323174,,
672276.490510356,5266745.60478761,1,New file 1,,,,,,,,,,,,2962,241.722308323174,,
672275.259415539,5266744.03305877,1,New file 1,,,,,,,,,,,,2964,217.588432265503,,
672274.039445154,5266742.44823314,1,New file 1,,,,,,,,,,,,2966,217.588432265503,,
672272.81947477,5266740.86340752,1,New file 1,,,,,,,,,,,,2968,217.588432265503,,
672271.631296936,5266739.25680936,1,New file 1,,,,,,,,,,,,2970,211.220698563001,,
672270.594624971,5266737.54645523,1,New file 1,,,,,,,,,,,,2972,211.220698563001,,
672269.557953005,5266735.83610111,1,New file 1,,,,,,,,,,,,2974,211.220698563001,,
672268.439314894,5266734.19222755,1,New file 1,,,,,,,,,,,,2976,226.868486023621,,
672266.979742194,5266732.824877,1,New file 1,,,,,,,,,,,,2978,226.868486023621,,
672265.520169494,5266731.45752644,1,New file 1,,,,,,,,,,,,2980,226.868486023621,,
672264.060596793,5266730.09017589,1,New file 1,,,,,,,,,,,,2982,226.868486023621,,
672262.601024093,5266728.72282534,1,New file 1,,,,,,,,,,,,2984,226.868486023621,,
672261.141451393,5266727.35547479,1,New file 1,,,,,,,,,,,,2986,226.868486023621,,
672259.681878693,5266725.98812424,1,New file 1,,,,,,,,,,,,2988,226.868486023621,,
672258.222305992,5266724.62077368,1,New file 1,,,,,,,,,,,,2990,226.868486023621,,
672256.762733292,5266723.25342313,1,New file 1,,,,,,,,,,,,2992,226.868486023621,,
672255.303160592,5266721.88607258,1,New file 1,,,,,,,,,,,,2994,226.868486023621,,
672253.865888877,5266720.4967171,1,New file 1,,,,,,,,,,,,2996,222.365801259163,,
672252.518165882,5266719.01900173,1,New file 1,,,,,,,,,,,,2998,222.365801259163,,
672251.170442886,5266717.54128635,1,New file 1,,,,,,,,,,,,3000,222.365801259163,,
672249.82271989,5266716.06357098,1,New file 1,,,,,,,,,,,,3002,222.365801259163,,
672248.474996895,5266714.58585561,1,New file 1,,,,,,,,,,,,3004,222.365801259163,,
672247.127273899,5266713.10814023,1,New file 1,,,,,,,,,,,,3006,222.365801259163,,
672245.779550904,5266711.63042486,1,New file 1,,,,,,,,,,,,3008,222.365801259163,,
672244.431827908,5266710.15270948,1,New file 1,,,,,,,,,,,,3010,222.365801259163,,
672243.129151126,5266708.64630917,1,New file 1,,,,,,,,,,,,3012,202.611281523171,,
672242.360196936,5266706.80004011,1,New file 1,,,,,,,,,,,,3014,202.611281523171,,
672241.591242746,5266704.95377104,1,New file 1,,,,,,,,,,,,3016,202.611281523171,,
672240.822288556,5266703.10750198,1,New file 1,,,,,,,,,,,,3018,202.611281523171,,
672240.053334366,5266701.26123292,1,New file 1,,,,,,,,,,,,3020,202.611281523171,,
672239.284380176,5266699.41496385,1,New file 1,,,,,,,,,,,,3022,202.611281523171,,
672238.857690694,5266697.46257734,1,New file 1,,,,,,,,,,,,3024,191.84029062248,,
672238.447322005,5266695.50513066,1,New file 1,,,,,,,,,,,,3026,191.84029062248,,
672238.036953315,5266693.54768397,1,New file 1,,,,,,,,,,,,3028,191.84029062248,,
672237.626584626,5266691.59023728,1,New file 1,,,,,,,,,,,,3030,191.84029062248,,
672236.978812773,5266689.70860331,1,New file 1,,,,,,,,,,,,3032,203.580606220709,,
672236.178735105,5266687.87560693,1,New file 1,,,,,,,,,,,,3034,203.580606220709,,
672235.034080639,5266686.27392833,1,New file 1,,,,,,,,,,,,3036,224.167090670112,,
672233.640574216,5266684.83930648,1,New file 1,,,,,,,,,,,,3038,224.167090670112,,
672232.247067793,5266683.40468463,1,New file 1,,,,,,,,,,,,3040,224.167090670112,,
672230.85356137,5266681.97006278,1,New file 1,,,,,,,,,,,,3042,224.167090670112,,
672229.460054947,5266680.53544093,1,New file 1,,,,,,,,,,,,3044,224.167090670112,,
672228.066548524,5266679.10081908,1,New file 1,,,,,,,,,,,,3046,224.167090670112,,
672226.673042101,5266677.66619723,1,New file 1,,,,,,,,,,,,3048,224.167090670112,,
672225.306470934,5266676.21061218,1,New file 1,,,,,,,,,,,,3050,211.618817037807,,
672224.257939732,5266674.50750258,1,New file 1,,,,,,,,,,,,3052,211.618817037807,,
672223.209408529,5266672.80439297,1,New file 1,,,,,,,,,,,,3054,211.618817037807,,
672222.160877327,5266671.10128337,1,New file 1,,,,,,,,,,,,3056,211.618817037807,,
672221.112346124,5266669.39817377,1,New file 1,,,,,,,,,,,,3058,211.618817037807,,
672220.203431342,5266667.62091131,1,New file 1,,,,,,,,,,,,3060,204.328377284707,,
672219.379499931,5266665.79851261,1,New file 1,,,,,,,,,,,,3062,204.328377284707,,
672218.555568521,5266663.9761139,1,New file 1,,,,,,,,,,,,3064,204.328377284707,,
672217.73163711,5266662.1537152,1,New file 1,,,,,,,,,,,,3066,204.328377284707,,
672216.9077057,5266660.3313165,1,New file 1,,,,,,,,,,,,3068,204.328377284707,,
672216.083774289,5266658.50891779,1,New file 1,,,,,,,,,,,,3070,204.328377284707,,
672215.259842879,5266656.68651909,1,New file 1,,,,,,,,,,,,3072,204.328377284707,,
672214.435911468,5266654.86412039,1,New file 1,,,,,,,,,,,,3074,204.328377284707,,
672213.611980058,5266653.04172169,1,New file 1,,,,,,,,,,,,3076,204.328377284707,,
672212.788048647,5266651.21932299,1,New file 1,,,,,,,,,,,,3078,204.328377284707,,
672211.964117237,5266649.39692428,1,New file 1,,,,,,,,,,,,3080,204.328377284707,,
672211.546942673,5266647.47792957,1,New file 1,,,,,,,,,,,,3082,182.389728016582,,
672211.463549612,5266645.47966893,1,New file 1,,,,,,,,,,,,3084,182.389728016582,,
672211.380156552,5266643.48140829,1,New file 1,,,,,,,,,,,,3086,182.389728016582,,
